price,c_by_hour,load_forecast_da,off_wind_da,on_wind_da,solar_da,gen_forecast_da,res_sum_da,date,year,month,day,weekday,hour,dayofyear,is_holiday,day_type
46.48,4,53964.565,3128.95,16919.052499999998,0.0,61625.7,20048.0025,2019-01-10,2019,1,10,3,0,10,0,weekday
49.08,4,52129.7575,2747.7175,15603.6075,0.0,61183.7,18351.325,2019-01-10,2019,1,10,3,1,10,0,weekday
47.11,4,51333.09,2349.2625,14371.995,0.0,58606.07,16721.2575,2019-01-10,2019,1,10,3,2,10,0,weekday
48.8,4,51345.1125,1931.2675,13356.475,0.0,58745.02,15287.7425,2019-01-10,2019,1,10,3,3,10,0,weekday
48.5,4,52517.065,1575.595,12615.6375,0.0,59114.62,14191.2325,2019-01-10,2019,1,10,3,4,10,0,weekday
49.8,4,55006.4875,1300.82,11818.675,0.0,60543.99,13119.495,2019-01-10,2019,1,10,3,5,10,0,weekday
56.97,4,61000.59,1029.11,11030.5425,0.0,64956.86,12059.6525,2019-01-10,2019,1,10,3,6,10,0,weekday
72.6,4,66004.7975,787.505,10093.4,0.0,68060.27,10880.905,2019-01-10,2019,1,10,3,7,10,0,weekday
81.17,4,68338.5775,593.745,9119.305,105.23,70332.65,9818.28,2019-01-10,2019,1,10,3,8,10,0,weekday
81.79,4,68985.2525,439.5125,8078.4375,853.7475,70890.35,9371.6975,2019-01-10,2019,1,10,3,9,10,0,weekday
81.15,4,69494.33,325.5025,7193.860000000001,1998.0225,71173.38,9517.385,2019-01-10,2019,1,10,3,10,10,0,weekday
80.0,4,70430.05,258.8825,6539.5575,2855.11,70006.88,9653.55,2019-01-10,2019,1,10,3,11,10,0,weekday
76.39,4,69573.2375,252.1575,5911.28,3202.06,69326.25,9365.4975,2019-01-10,2019,1,10,3,12,10,0,weekday
75.0,4,69050.37,280.6625,5400.665,2936.1225,68346.0,8617.45,2019-01-10,2019,1,10,3,13,10,0,weekday
76.06,4,68253.13,316.78,5012.5225,2091.3375,66527.66,7420.639999999999,2019-01-10,2019,1,10,3,14,10,0,weekday
75.4,4,68061.11,381.31,4752.9400000000005,843.0174999999999,65572.01,5977.267500000001,2019-01-10,2019,1,10,3,15,10,0,weekday
76.78,4,68743.10250000001,471.0925,4810.05,71.7275,66784.49,5352.87,2019-01-10,2019,1,10,3,16,10,0,weekday
83.45,4,71221.635,599.26,5122.4125,0.0,68370.86,5721.672500000001,2019-01-10,2019,1,10,3,17,10,0,weekday
85.15,4,71197.9925,786.7875,5328.6125,0.0,68146.23,6115.400000000001,2019-01-10,2019,1,10,3,18,10,0,weekday
78.16,4,69201.1525,1011.2475,5341.905,0.0,67929.75,6353.1525,2019-01-10,2019,1,10,3,19,10,0,weekday
71.92,4,65535.7325,1299.7675,5150.025,0.0,66177.04,6449.7925,2019-01-10,2019,1,10,3,20,10,0,weekday
67.43,4,62455.445,1626.895,4980.0525,0.0,62902.33,6606.9475,2019-01-10,2019,1,10,3,21,10,0,weekday
60.49,4,60016.64,1902.0,5028.0575,0.0,62355.72,6930.0575,2019-01-10,2019,1,10,3,22,10,0,weekday
60.49,4,56227.325,2139.7125,5443.922500000001,0.0,60788.75,7583.635,2019-01-10,2019,1,10,3,23,10,0,weekday
47.84,4,52513.1475,3141.8625,6049.205,0.0,58767.97,9191.0675,2019-01-11,2019,1,11,4,0,11,0,weekday
46.58,4,50645.8725,3551.9075,6696.105,0.0,58465.18,10248.0125,2019-01-11,2019,1,11,4,1,11,0,weekday
45.74,4,49745.065,3810.3825,7590.755,0.0,57990.33,11401.1375,2019-01-11,2019,1,11,4,2,11,0,weekday
43.81,4,49871.8825,4018.69,8642.8825,0.0,57999.21,12661.5725,2019-01-11,2019,1,11,4,3,11,0,weekday
46.24,4,50711.09,4278.7775,9783.7825,0.0,60564.2,14062.56,2019-01-11,2019,1,11,4,4,11,0,weekday
46.46,4,53089.3825,4490.4075,10948.2575,0.0,64213.54,15438.665,2019-01-11,2019,1,11,4,5,11,0,weekday
51.29,4,58933.13,4627.395,12292.5225,0.0,70441.53,16919.9175,2019-01-11,2019,1,11,4,6,11,0,weekday
60.53,4,64520.7625,4730.99,13392.8925,0.0,76028.52,18123.8825,2019-01-11,2019,1,11,4,7,11,0,weekday
60.02,4,67579.075,4769.655,14331.9075,87.9175,78391.88,19189.48,2019-01-11,2019,1,11,4,8,11,0,weekday
62.92,4,68205.0525,4779.6975,15286.4975,548.315,79915.91,20614.51,2019-01-11,2019,1,11,4,9,11,0,weekday
61.58,4,68636.9525,4842.9075,16126.0525,1127.0475,79662.74,22096.0075,2019-01-11,2019,1,11,4,10,11,0,weekday
60.6,4,69780.3625,4918.785,16929.265,1504.515,80358.65,23352.565,2019-01-11,2019,1,11,4,11,11,0,weekday
51.89,4,68998.3525,4982.57,17770.489999999998,1592.035,80402.94,24345.095,2019-01-11,2019,1,11,4,12,11,0,weekday
50.8,4,67805.01999999999,4899.535,18784.12,1347.585,80312.64,25031.24,2019-01-11,2019,1,11,4,13,11,0,weekday
45.46,4,66358.125,4857.6325,19731.645,848.255,79634.0,25437.5325,2019-01-11,2019,1,11,4,14,11,0,weekday
42.2,4,65865.27,4867.3725,20622.185,303.4825,78436.16,25793.04,2019-01-11,2019,1,11,4,15,11,0,weekday
45.0,4,66750.095,4684.975,21321.9425,30.0825,79636.29,26037.000000000004,2019-01-11,2019,1,11,4,16,11,0,weekday
51.51,4,69373.23999999999,4607.49,21848.87,0.0,81622.39,26456.36,2019-01-11,2019,1,11,4,17,11,0,weekday
48.59,4,69390.1825,4499.01,22370.5675,0.0,81529.49,26869.5775,2019-01-11,2019,1,11,4,18,11,0,weekday
49.2,4,67341.0875,4375.7325,22561.2425,0.0,79181.3,26936.975,2019-01-11,2019,1,11,4,19,11,0,weekday
44.99,4,63344.07,4443.31,22292.1025,0.0,75178.67,26735.4125,2019-01-11,2019,1,11,4,20,11,0,weekday
44.93,4,59968.305,4298.145,21757.08,0.0,70324.83,26055.225,2019-01-11,2019,1,11,4,21,11,0,weekday
46.4,4,58000.2575,4167.245,20748.6075,0.0,67414.57,24915.8525,2019-01-11,2019,1,11,4,22,11,0,weekday
46.4,4,54002.6475,4165.9025,19938.695,0.0,63641.95,24104.5975,2019-01-11,2019,1,11,4,23,11,0,weekday
47.24,4,51128.1225,3665.89,20005.2725,0.0,61179.22,23671.1625,2019-01-12,2019,1,12,5,0,12,0,weekend
45.88,4,49191.64,3925.725,19736.455,0.0,60389.57,23662.18,2019-01-12,2019,1,12,5,1,12,0,weekend
44.61,4,48227.2825,3990.295,19489.5675,0.0,59063.15,23479.862500000003,2019-01-12,2019,1,12,5,2,12,0,weekend
42.9,4,47964.4425,3929.3875,19323.1975,0.0,58731.51,23252.585,2019-01-12,2019,1,12,5,3,12,0,weekend
42.03,4,48163.53,3937.5825,19243.4025,0.0,58769.62,23180.985,2019-01-12,2019,1,12,5,4,12,0,weekend
39.33,4,48316.49,4058.7875,19234.4925,0.0,58407.35,23293.28,2019-01-12,2019,1,12,5,5,12,0,weekend
42.98,4,49332.845,4103.5725,19522.515,0.0,60345.22,23626.0875,2019-01-12,2019,1,12,5,6,12,0,weekend
41.23,4,51865.125,4200.5625,19706.97,0.0,62247.86,23907.5325,2019-01-12,2019,1,12,5,7,12,0,weekend
42.12,4,55069.6525,4413.110000000001,20195.195,72.875,64978.98,24681.18,2019-01-12,2019,1,12,5,8,12,0,weekend
45.1,4,57935.2775,4485.7425,21038.5025,491.6525,68059.73,26015.8975,2019-01-12,2019,1,12,5,9,12,0,weekend
44.27,4,59244.88,4505.3975,22691.79,1002.84,69768.27,28200.0275,2019-01-12,2019,1,12,5,10,12,0,weekend
44.18,4,60431.5075,4445.5725,24626.5525,1325.0225,70269.62,30397.1475,2019-01-12,2019,1,12,5,11,12,0,weekend
42.05,4,59933.5,4564.6525,26522.1575,1417.7025,70794.75,32504.5125,2019-01-12,2019,1,12,5,12,12,0,weekend
38.61,4,58569.71,4651.8875,27751.5075,1236.5125,70718.27,33639.9075,2019-01-12,2019,1,12,5,13,12,0,weekend
37.76,4,56939.795,4674.26,28482.9,816.5125,69924.81,33973.6725,2019-01-12,2019,1,12,5,14,12,0,weekend
33.03,4,56926.365,4632.725,29281.495000000003,318.525,68717.78,34232.745,2019-01-12,2019,1,12,5,15,12,0,weekend
35.84,4,58198.185,4632.835,29721.3225,35.3975,69518.89,34389.555,2019-01-12,2019,1,12,5,16,12,0,weekend
44.24,4,61053.5125,4700.125,29745.37,0.0,72124.46,34445.494999999995,2019-01-12,2019,1,12,5,17,12,0,weekend
46.29,4,61712.15,4748.5375,29638.035,0.0,73513.3,34386.5725,2019-01-12,2019,1,12,5,18,12,0,weekend
40.05,4,59858.53,4764.625,29389.2075,0.0,72198.62,34153.832500000004,2019-01-12,2019,1,12,5,19,12,0,weekend
38.15,4,56579.5075,4740.172500000001,29000.9525,0.0,69093.46,33741.125,2019-01-12,2019,1,12,5,20,12,0,weekend
30.26,4,54222.4975,4676.2425,28411.2525,0.0,65138.1,33087.494999999995,2019-01-12,2019,1,12,5,21,12,0,weekend
40.2,4,53143.045,4697.5325,27787.2675,0.0,64601.38,32484.800000000003,2019-01-12,2019,1,12,5,22,12,0,weekend
40.2,4,49880.2575,4660.51,27758.225,0.0,62588.34,32418.735,2019-01-12,2019,1,12,5,23,12,0,weekend
23.35,4,47911.575,4668.110000000001,27466.7125,0.0,59379.18,32134.8225,2019-01-13,2019,1,13,6,0,13,0,weekend
12.4,4,46118.635,4587.3425,26617.5425,0.0,57452.11,31204.885,2019-01-13,2019,1,13,6,1,13,0,weekend
19.01,4,45170.945,4483.74,25718.7525,0.0,56831.05,30202.4925,2019-01-13,2019,1,13,6,2,13,0,weekend
23.51,4,44910.325,4404.995,25197.12,0.0,56908.12,29602.115,2019-01-13,2019,1,13,6,3,13,0,weekend
23.25,4,44917.415,4388.202499999999,24698.375,0.0,56596.98,29086.5775,2019-01-13,2019,1,13,6,4,13,0,weekend
20.01,4,44547.8925,4485.7225,24423.385,0.0,56499.34,28909.1075,2019-01-13,2019,1,13,6,5,13,0,weekend
20.8,4,43871.5675,4608.0525,24782.91,0.0,56834.9,29390.9625,2019-01-13,2019,1,13,6,6,13,0,weekend
22.14,4,46150.0825,4664.92,25335.2125,0.0,58356.89,30000.1325,2019-01-13,2019,1,13,6,7,13,0,weekend
23.68,4,49753.035,4610.8275,26665.6775,64.9825,61041.77,31341.4875,2019-01-13,2019,1,13,6,8,13,0,weekend
25.05,4,53219.1625,4634.797500000001,28562.6875,390.0875,64061.11,33587.5725,2019-01-13,2019,1,13,6,9,13,0,weekend
26.3,4,55526.34,4652.0225,30564.9275,751.8399999999999,66831.77,35968.79,2019-01-13,2019,1,13,6,10,13,0,weekend
30.81,4,57684.3925,4654.105,32210.7775,952.9025,69785.1,37817.785,2019-01-13,2019,1,13,6,11,13,0,weekend
27.06,4,57563.12,4596.8025,33720.7975,1001.8675,70421.73,39319.4675,2019-01-13,2019,1,13,6,12,13,0,weekend
8.5,4,56086.2375,4475.0175,35026.3375,867.355,67768.04,40368.71000000001,2019-01-13,2019,1,13,6,13,13,0,weekend
-0.08,4,54844.175,4386.4825,35883.994999999995,568.1025,65853.11,40838.58,2019-01-13,2019,1,13,6,14,13,0,weekend
-0.01,4,54917.995,4426.57,36431.495,216.065,65754.21,41074.130000000005,2019-01-13,2019,1,13,6,15,13,0,weekend
-0.27,4,56144.665,4457.6625,36967.6175,23.41,67337.45,41448.69,2019-01-13,2019,1,13,6,16,13,0,weekend
21.55,4,59561.155,4465.467500000001,37598.1475,0.0,70975.38,42063.615,2019-01-13,2019,1,13,6,17,13,0,weekend
24.04,4,60546.9875,4468.775,38165.9825,0.0,71874.95,42634.7575,2019-01-13,2019,1,13,6,18,13,0,weekend
15.91,4,59180.77,4463.82,38572.135,0.0,71746.82,43035.955,2019-01-13,2019,1,13,6,19,13,0,weekend
-0.02,4,56771.6625,4442.3875,38814.0725,0.0,69439.75,43256.46,2019-01-13,2019,1,13,6,20,13,0,weekend
-0.33,4,55182.1925,4410.2725,38902.3125,0.0,67648.87,43312.585,2019-01-13,2019,1,13,6,21,13,0,weekend
3.04,4,54865.725,4387.0075,37944.84,0.0,67074.52,42331.8475,2019-01-13,2019,1,13,6,22,13,0,weekend
3.04,4,51543.4625,4376.74,37478.05,0.0,65348.25,41854.79,2019-01-13,2019,1,13,6,23,13,0,weekend
-3.14,4,48945.45,4422.0275,37601.2575,0.0,64227.33,42023.285,2019-01-14,2019,1,14,0,0,14,0,weekday
-12.0,4,47507.405,4421.8275,37096.81,0.0,63179.11,41518.6375,2019-01-14,2019,1,14,0,1,14,0,weekday
-15.04,4,47115.64,4428.9225,36468.7475,0.0,62701.47,40897.67,2019-01-14,2019,1,14,0,2,14,0,weekday
-11.09,4,47428.86,4444.83,35823.58,0.0,62633.26,40268.41,2019-01-14,2019,1,14,0,3,14,0,weekday
-4.94,4,49188.6675,4440.0325,35066.4675,0.0,63582.78,39506.5,2019-01-14,2019,1,14,0,4,14,0,weekday
1.59,4,52448.875,4402.6075,34218.8875,0.0,66759.71,38621.495,2019-01-14,2019,1,14,0,5,14,0,weekday
35.9,4,60008.0375,4372.6725,33994.25,0.0,73430.37,38366.9225,2019-01-14,2019,1,14,0,6,14,0,weekday
51.22,4,65333.0,4377.0575,33221.3225,0.0,77266.1,37598.380000000005,2019-01-14,2019,1,14,0,7,14,0,weekday
51.66,4,67959.205,4427.37,32492.475,275.6575,80626.83,37195.5025,2019-01-14,2019,1,14,0,8,14,0,weekday
46.09,4,68788.85250000001,4481.54,32222.375,1879.0725,82037.94,38582.9875,2019-01-14,2019,1,14,0,9,14,0,weekday
50.26,4,69364.065,4534.52,32577.925,3665.295,83051.47,40777.74,2019-01-14,2019,1,14,0,10,14,0,weekday
44.49,4,70766.03,4564.625,33377.5325,4929.7775,83822.49,42871.935,2019-01-14,2019,1,14,0,11,14,0,weekday
41.24,4,70356.375,4584.7925000000005,33832.005000000005,5382.72,83408.5,43799.51750000001,2019-01-14,2019,1,14,0,12,14,0,weekday
38.91,4,70274.045,4602.4875,33799.29,4963.465,82697.02,43365.24250000001,2019-01-14,2019,1,14,0,13,14,0,weekday
41.79,4,69441.805,4605.525,33351.49,3647.515,81268.48,41604.53,2019-01-14,2019,1,14,0,14,14,0,weekday
49.63,4,69061.525,4817.2725,32172.66,1672.8225,79407.88,38662.755000000005,2019-01-14,2019,1,14,0,15,14,0,weekday
50.93,4,68018.09,4818.085,31199.5925,160.935,78159.54,36178.6125,2019-01-14,2019,1,14,0,16,14,0,weekday
51.25,4,68601.05,4803.764999999999,30505.3925,0.0,79745.98,35309.1575,2019-01-14,2019,1,14,0,17,14,0,weekday
50.93,4,68900.0375,4795.91,30066.13,0.0,80551.6,34862.04,2019-01-14,2019,1,14,0,18,14,0,weekday
50.52,4,67590.5075,4779.81,29583.49,0.0,80048.72,34363.3,2019-01-14,2019,1,14,0,19,14,0,weekday
49.61,4,65034.355,4728.14,29104.095,0.0,75427.81,33832.235,2019-01-14,2019,1,14,0,20,14,0,weekday
44.3,4,63042.785,4651.532499999999,28480.5225,0.0,73015.49,33132.055,2019-01-14,2019,1,14,0,21,14,0,weekday
41.29,4,59739.4775,4536.5825,27268.5625,0.0,70427.52,31805.145,2019-01-14,2019,1,14,0,22,14,0,weekday
41.29,4,55755.122500000005,4397.0525,26740.557500000003,0.0,68140.78,31137.61,2019-01-14,2019,1,14,0,23,14,0,weekday
35.18,4,54578.3075,4999.0025000000005,24868.41,0.0,64611.5,29867.4125,2019-01-15,2019,1,15,1,0,15,0,weekday
35.82,4,52860.685,4923.2575,25149.81,0.0,64810.39,30073.0675,2019-01-15,2019,1,15,1,1,15,0,weekday
34.99,4,52034.1375,4883.1425,25871.17,0.0,65237.55,30754.3125,2019-01-15,2019,1,15,1,2,15,0,weekday
34.56,4,52300.76,4831.21,26568.385,0.0,65642.12,31399.595,2019-01-15,2019,1,15,1,3,15,0,weekday
30.8,4,53547.5,4778.095,27191.6425,0.0,66924.9,31969.737500000003,2019-01-15,2019,1,15,1,4,15,0,weekday
33.41,4,56227.8025,4690.327499999999,27540.335,0.0,70003.41,32230.6625,2019-01-15,2019,1,15,1,5,15,0,weekday
47.4,4,63182.2025,4610.325,28254.47,0.0,76818.67,32864.795,2019-01-15,2019,1,15,1,6,15,0,weekday
53.73,4,68421.3625,4542.5875,28217.9675,0.0,81916.3,32760.555,2019-01-15,2019,1,15,1,7,15,0,weekday
57.02,4,70682.7725,4504.935,27898.55,174.9025,83127.94,32578.3875,2019-01-15,2019,1,15,1,8,15,0,weekday
58.38,4,71106.395,4516.8525,27664.3775,1035.0549999999998,83295.81,33216.285,2019-01-15,2019,1,15,1,9,15,0,weekday
56.54,4,71493.8175,4512.1975,27831.9225,1953.94,83040.2,34298.060000000005,2019-01-15,2019,1,15,1,10,15,0,weekday
55.0,4,72286.965,4386.952499999999,28329.38,2537.9575,83315.04,35254.29,2019-01-15,2019,1,15,1,11,15,0,weekday
53.92,4,71930.5775,4338.035,28820.865,2619.215,82920.49,35778.115000000005,2019-01-15,2019,1,15,1,12,15,0,weekday
53.31,4,71773.9125,4268.4125,29238.605,2271.1525,82613.7,35778.17,2019-01-15,2019,1,15,1,13,15,0,weekday
52.63,4,71050.2325,4224.87,29481.045,1579.9625,82033.76,35285.8775,2019-01-15,2019,1,15,1,14,15,0,weekday
52.12,4,70885.1825,4225.02,30011.0175,733.995,80768.43,34970.03250000001,2019-01-15,2019,1,15,1,15,15,0,weekday
51.0,4,71279.185,4276.1825,30709.195,109.68,81578.1,35095.0575,2019-01-15,2019,1,15,1,16,15,0,weekday
53.91,4,73209.0475,4350.485,31369.1925,0.0,83470.02,35719.6775,2019-01-15,2019,1,15,1,17,15,0,weekday
46.35,4,73328.66750000001,4680.1625,31346.3,0.0,82865.85,36026.4625,2019-01-15,2019,1,15,1,18,15,0,weekday
42.73,4,71293.075,4759.0875,31191.06,0.0,81553.68,35950.1475,2019-01-15,2019,1,15,1,19,15,0,weekday
40.32,4,67534.3725,4831.505,30854.8775,0.0,77897.41,35686.3825,2019-01-15,2019,1,15,1,20,15,0,weekday
39.93,4,64392.025,4893.5275,30540.4375,0.0,75651.22,35433.965,2019-01-15,2019,1,15,1,21,15,0,weekday
39.66,4,61547.7125,4896.05,29621.085,0.0,73458.91,34517.135,2019-01-15,2019,1,15,1,22,15,0,weekday
39.66,4,57380.26,4845.825,29028.9475,0.0,70100.84,33874.7725,2019-01-15,2019,1,15,1,23,15,0,weekday
29.23,4,54804.3675,4646.915,26771.5975,0.0,64362.33,31418.5125,2019-01-16,2019,1,16,2,0,16,0,weekday
29.26,4,52941.225000000006,4561.1875,26022.375,0.0,63457.14,30583.5625,2019-01-16,2019,1,16,2,1,16,0,weekday
32.64,4,52002.6025,4432.1425,25610.255,0.0,62989.58,30042.3975,2019-01-16,2019,1,16,2,2,16,0,weekday
32.41,4,52326.9575,4335.3225,25135.88,0.0,63491.72,29471.2025,2019-01-16,2019,1,16,2,3,16,0,weekday
33.06,4,53713.81,4370.1825,24393.81,0.0,63487.14,28763.9925,2019-01-16,2019,1,16,2,4,16,0,weekday
33.22,4,56511.8825,4469.3875,23475.5825,0.0,66250.64,27944.97,2019-01-16,2019,1,16,2,5,16,0,weekday
46.63,4,63345.115,4533.67,22906.97,0.0,72807.86,27440.64,2019-01-16,2019,1,16,2,6,16,0,weekday
53.8,4,68884.15,4598.0325,22119.84,0.0,78637.56,26717.8725,2019-01-16,2019,1,16,2,7,16,0,weekday
55.73,4,71332.72750000001,4587.105,21747.1625,256.1075,80743.65,26590.375,2019-01-16,2019,1,16,2,8,16,0,weekday
53.83,4,71943.8275,4608.455,21648.47,1488.1875,81607.41,27745.112500000003,2019-01-16,2019,1,16,2,9,16,0,weekday
54.22,4,72388.305,4639.405000000001,21717.1675,2896.4825,81709.97,29253.055,2019-01-16,2019,1,16,2,10,16,0,weekday
54.92,4,73516.29000000001,4661.5875,21862.2875,4083.1075,80899.75,30606.9825,2019-01-16,2019,1,16,2,11,16,0,weekday
53.65,4,72811.4325,4680.8,22078.4875,4620.915,81530.93,31380.2025,2019-01-16,2019,1,16,2,12,16,0,weekday
52.69,4,72690.02,4686.2675,22166.8925,4416.8025,81196.43,31269.9625,2019-01-16,2019,1,16,2,13,16,0,weekday
53.55,4,71896.4825,4696.2175,22058.6775,3409.2,79993.27,30164.095,2019-01-16,2019,1,16,2,14,16,0,weekday
53.72,4,71337.7175,4701.16,21982.1025,1715.5549999999998,79425.14,28398.8175,2019-01-16,2019,1,16,2,15,16,0,weekday
54.83,4,71381.3725,4707.615,22266.205,249.1725,78709.98,27222.9925,2019-01-16,2019,1,16,2,16,16,0,weekday
54.01,4,73269.615,4720.8525,23307.455,0.0,82292.81,28028.307500000003,2019-01-16,2019,1,16,2,17,16,0,weekday
52.67,4,73329.745,4733.9725,24542.315,0.0,82303.49,29276.2875,2019-01-16,2019,1,16,2,18,16,0,weekday
50.92,4,71301.675,4743.61,25791.81,0.0,80888.53,30535.42,2019-01-16,2019,1,16,2,19,16,0,weekday
39.81,4,67519.5925,4721.8325,26895.8625,0.0,78190.33,31617.695,2019-01-16,2019,1,16,2,20,16,0,weekday
39.29,4,64449.535,4678.45,27984.8175,0.0,76365.58,32663.2675,2019-01-16,2019,1,16,2,21,16,0,weekday
39.91,4,61694.29,4607.79,28311.3575,0.0,74460.78,32919.1475,2019-01-16,2019,1,16,2,22,16,0,weekday
39.91,4,57606.5725,4612.8325,28902.8225,0.0,71362.75,33515.655,2019-01-16,2019,1,16,2,23,16,0,weekday
26.35,4,55039.2575,5002.2825,28126.2675,0.0,66532.36,33128.55,2019-01-17,2019,1,17,3,0,17,0,weekday
25.23,4,53130.725,5106.0775,27954.1925,0.0,65402.72,33060.270000000004,2019-01-17,2019,1,17,3,1,17,0,weekday
22.77,4,52211.3775,5193.32,28244.585,0.0,65435.21,33437.905,2019-01-17,2019,1,17,3,2,17,0,weekday
24.02,4,52367.4925,5219.6325,28741.58,0.0,66195.46,33961.2125,2019-01-17,2019,1,17,3,3,17,0,weekday
25.63,4,53455.3975,5121.8325,28757.1525,0.0,66429.15,33878.985,2019-01-17,2019,1,17,3,4,17,0,weekday
28.06,4,56351.4275,5059.605,28355.08,0.0,68414.48,33414.685,2019-01-17,2019,1,17,3,5,17,0,weekday
35.38,4,63132.1875,4928.764999999999,28286.0,0.0,74320.17,33214.765,2019-01-17,2019,1,17,3,6,17,0,weekday
46.04,4,69153.0125,4823.7125,27706.41,0.0325,79358.93,32530.155,2019-01-17,2019,1,17,3,7,17,0,weekday
49.96,4,71578.9,4792.5975,27221.785,274.4425,81773.79,32288.825,2019-01-17,2019,1,17,3,8,17,0,weekday
50.56,4,71847.345,4747.27,27032.285,1550.155,81433.19,33329.71,2019-01-17,2019,1,17,3,9,17,0,weekday
46.1,4,72847.8125,4668.4425,27182.1625,2908.31,81603.73,34758.915,2019-01-17,2019,1,17,3,10,17,0,weekday
46.02,4,73742.93,4559.585,27404.5325,3821.51,81797.53,35785.6275,2019-01-17,2019,1,17,3,11,17,0,weekday
43.94,4,73234.3475,4401.175,27161.935,4083.3975,81686.25,35646.5075,2019-01-17,2019,1,17,3,12,17,0,weekday
46.64,4,72732.09,4309.14,26189.785,3712.755,81146.92,34211.68,2019-01-17,2019,1,17,3,13,17,0,weekday
55.0,4,71704.66750000001,4372.125,24781.1875,2714.195,80065.69,31867.5075,2019-01-17,2019,1,17,3,14,17,0,weekday
55.9,4,71163.755,4459.4975,23675.1025,1257.41,78839.47,29392.01,2019-01-17,2019,1,17,3,15,17,0,weekday
57.43,4,71202.2975,4476.705,23055.5975,170.8675,78211.91,27703.17,2019-01-17,2019,1,17,3,16,17,0,weekday
58.72,4,73492.82250000001,4464.8175,23009.0975,0.0,79787.92,27473.915,2019-01-17,2019,1,17,3,17,17,0,weekday
55.06,4,73599.245,4504.4075,23185.4575,0.0,79614.11,27689.865,2019-01-17,2019,1,17,3,18,17,0,weekday
53.85,4,71850.85250000001,4581.675,23129.56,0.0,77879.69,27711.235,2019-01-17,2019,1,17,3,19,17,0,weekday
49.52,4,68036.885,4614.2775,22790.53,0.0,75660.06,27404.8075,2019-01-17,2019,1,17,3,20,17,0,weekday
42.35,4,64658.8525,4648.275,22729.9075,0.0,73348.29,27378.182500000003,2019-01-17,2019,1,17,3,21,17,0,weekday
42.44,4,62228.025,4513.7225,22154.3175,0.0,71101.45,26668.04,2019-01-17,2019,1,17,3,22,17,0,weekday
42.44,4,58034.8275,4253.925,21469.725,0.0,68087.1,25723.65,2019-01-17,2019,1,17,3,23,17,0,weekday
42.26,4,55980.6725,2755.9275,20091.21,0.0,63231.41,22847.1375,2019-01-18,2019,1,18,4,0,18,0,weekday
40.91,4,53913.96,2453.81,18773.4025,0.0,60472.38,21227.2125,2019-01-18,2019,1,18,4,1,18,0,weekday
43.77,4,53117.345,2383.395,17171.315000000002,0.0,61203.11,19554.710000000003,2019-01-18,2019,1,18,4,2,18,0,weekday
45.05,4,53203.7725,2397.505,15644.0475,0.0,61739.61,18041.5525,2019-01-18,2019,1,18,4,3,18,0,weekday
47.89,4,54504.1225,2480.4525000000003,14025.44,0.0,62833.39,16505.8925,2019-01-18,2019,1,18,4,4,18,0,weekday
49.79,4,57091.1275,2528.605,12520.3375,0.0,64516.21,15048.9425,2019-01-18,2019,1,18,4,5,18,0,weekday
54.77,4,63735.7325,2506.435,11473.57,0.0,68042.61,13980.005,2019-01-18,2019,1,18,4,6,18,0,weekday
73.08,4,68823.435,2341.1575000000003,10758.4,0.06,72106.7,13099.617499999998,2019-01-18,2019,1,18,4,7,18,0,weekday
76.86,4,70530.3925,2044.22,10136.72,593.1500000000001,76019.16,12774.089999999998,2019-01-18,2019,1,18,4,8,18,0,weekday
74.32,4,70926.73000000001,1732.3375,9304.665,3588.3275000000003,77608.93,14625.330000000002,2019-01-18,2019,1,18,4,9,18,0,weekday
70.51,4,71430.19,1452.4475,8209.11,6924.08,78871.01,16585.6375,2019-01-18,2019,1,18,4,10,18,0,weekday
69.02,4,72263.74,1225.3325,7053.245,9430.32,79210.04,17708.8975,2019-01-18,2019,1,18,4,11,18,0,weekday
68.94,4,71205.0025,1046.6025,6289.9025,10462.9925,77552.42,17799.4975,2019-01-18,2019,1,18,4,12,18,0,weekday
65.27,4,70368.885,912.845,5843.58,9791.3525,75786.45,16547.7775,2019-01-18,2019,1,18,4,13,18,0,weekday
67.44,4,69229.5875,806.9525,5577.615,7359.87,73024.98,13744.4375,2019-01-18,2019,1,18,4,14,18,0,weekday
68.14,4,68809.505,740.5525,5392.3225,3600.0575,69487.27,9732.9325,2019-01-18,2019,1,18,4,15,18,0,weekday
69.0,4,69023.5225,681.3425,5647.4675,526.3375000000001,69090.42,6855.147499999999,2019-01-18,2019,1,18,4,16,18,0,weekday
75.04,4,71530.485,659.6975,6117.9025,0.0,70349.18,6777.6,2019-01-18,2019,1,18,4,17,18,0,weekday
76.13,4,71755.965,631.4475,6356.515,0.0,70995.93,6987.962500000001,2019-01-18,2019,1,18,4,18,18,0,weekday
72.46,4,69769.0975,643.11,6330.82,0.0,68982.33,6973.929999999999,2019-01-18,2019,1,18,4,19,18,0,weekday
61.83,4,65896.9625,652.5125,6033.135,0.0,66232.79,6685.6475,2019-01-18,2019,1,18,4,20,18,0,weekday
59.24,4,62612.18,669.3975,5732.3025,0.0,64713.92,6401.7,2019-01-18,2019,1,18,4,21,18,0,weekday
56.7,4,60249.14,696.9725000000001,5400.7125,0.0,62903.54,6097.685,2019-01-18,2019,1,18,4,22,18,0,weekday
56.7,4,56531.305,729.47,5155.3525,0.0,60456.14,5884.8225,2019-01-18,2019,1,18,4,23,18,0,weekday
